DBN,School Name,Grade Level,Program Type,Department,Subject,Number of Students,Number of Classes,Average Class Size
25Q525,TOWNSEND HARRIS HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,570,18,31.7
25Q525,TOWNSEND HARRIS HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,198,7,28.3
25Q525,TOWNSEND HARRIS HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,36,2,18
25Q525,TOWNSEND HARRIS HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,293,9,32.6
25Q525,TOWNSEND HARRIS HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,283,9,31.4
25Q525,TOWNSEND HARRIS HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,558,18,31
25Q525,TOWNSEND HARRIS HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,344,11,31.3
25Q525,TOWNSEND HARRIS HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,159,5,31.8
25Q525,TOWNSEND HARRIS HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,60,2,30
25Q525,TOWNSEND HARRIS HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,202,7,28.9
25Q525,TOWNSEND HARRIS HIGH SCHOOL,HS Core,Gen Ed,Science,HS Physics,339,10,33.9
25Q525,TOWNSEND HARRIS HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,588,19,30.9
25Q525,TOWNSEND HARRIS HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government,281,9,31.2
25Q525,TOWNSEND HARRIS HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,100,4,25
25Q525,TOWNSEND HARRIS HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,261,9,29
25Q540,QUEENS ACADEMY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,124,5,24.8
25Q540,QUEENS ACADEMY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,169,7,24.1
25Q540,QUEENS ACADEMY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,101,4,25.3
25Q540,QUEENS ACADEMY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,58,2,29
25Q540,QUEENS ACADEMY HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,172,8,21.5
25Q540,QUEENS ACADEMY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,129,8,16.1
25Q540,QUEENS ACADEMY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,55,3,18.3
25Q540,QUEENS ACADEMY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,119,4,29.8
25Q540,QUEENS ACADEMY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,52,2,26
25Q540,QUEENS ACADEMY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,89,4,22.3
25Q540,QUEENS ACADEMY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,94,3,31.3
25Q540,QUEENS ACADEMY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Economics,60,3,20
25Q540,QUEENS ACADEMY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,145,7,20.7
25Q540,QUEENS ACADEMY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,149,7,21.3
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,33,1,33
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,96,3,32
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,35,1,35
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,97,3,32.3
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,67,2,33.5
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,143,5,28.6
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,100,3,33.3
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,145,5,29
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,58,2,29
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,146,5,29.2
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,98,3,32.7
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,94,3,31.3
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,25,1,25
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,35,1,35
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,209,7,29.9
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,20,1,20
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,53,2,26.5
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,ICT,English,HS English 09,199,7,28.4
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,ICT,English,HS English 10,110,4,27.5
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,ICT,English,HS English 11,158,6,26.3
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,ICT,English,HS English 12,64,2,32
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,ICT,English,HS English Other,29,1,29
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,167,6,27.8
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,58,2,29
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,ICT,Math,HS Math Other,34,1,34
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,ICT,Science,HS Earth Science,118,4,29.5
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,117,4,29.3
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,232,8,29
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,ICT,Social Studies,HS Government,219,10,21.9
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,138,5,27.6
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,14,1,14
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,21,1,21
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,41,3,13.7
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,37,2,18.5
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,45,2,22.5
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,114,6,19
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,15,1,15
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,50,3,16.7
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,18,1,18
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,84,4,21
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,69,3,23
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,23,1,23
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Economics,26,1,26
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,11,1,11
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government,54,2,27
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,28,1,28
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,50,2,25
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,64,3,21.3
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,46,2,23
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,64,3,21.3
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,48,2,24
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,19,1,19
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,43,2,21.5
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,64,3,21.3
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,24,1,24
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,22,1,22
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Physics,64,3,21.3
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,44,2,22
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,62,3,20.7
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,English,HS English 09,49,2,24.5
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,English,HS English 10,47,2,23.5
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,English,HS English Other,49,2,24.5
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,71,3,23.7
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,24,1,24
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,Math,HS Math Other,48,2,24
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,47,2,23.5
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,Science,HS Physics,49,2,24.5
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,46,2,23
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,49,2,24.5
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,799,27,29.6
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,707,22,32.1
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,729,23,31.7
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,743,23,32.3
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,1909,65,29.4
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,773,24,32.2
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,Science,HS Chemistry,83,3,27.7
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,819,25,32.8
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,677,21,32.2
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,730,23,31.7
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,907,29,31.3
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,235,7,33.6
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,753,24,31.4
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,155,5,31
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,199,6,33.2
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Science,HS Physics,742,23,32.3
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Economics,68,2,34
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,1553,48,32.4
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government,756,23,32.9
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,1005,32,31.4
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,740,22,33.6
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,ICT,English,HS English 09,118,4,29.5
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,ICT,English,HS English 10,157,5,31.4
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,ICT,English,HS English 11,125,4,31.3
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,ICT,English,HS English 12,94,3,31.3
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,ICT,English,HS English Other,275,9,30.6
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,256,8,32
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,ICT,Math,HS Algebra II,34,1,34
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,135,4,33.8
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,ICT,Science,HS Earth Science,165,5,33
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,125,4,31.3
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,ICT,Science,HS Other Science,131,4,32.8
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,279,9,31
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,ICT,Social Studies,HS Government,67,2,33.5
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,ICT,Social Studies,HS Social Studies Other,197,7,28.1
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,129,4,32.3
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,SC,English,HS English 09,26,2,13
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,SC,English,HS English 10,42,3,14
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,SC,English,HS English 11,43,3,14.3
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,SC,English,HS English 12,28,2,14
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,SC,English,HS English Other,68,5,13.6
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,SC,Math,HS Algebra I,67,5,13.4
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,SC,Math,HS Geometry,56,5,11.2
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,SC,Science,HS Earth Science,45,3,15
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,SC,Science,HS Living Environment,30,2,15
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,SC,Science,HS Other Science,72,6,12
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,SC,Social Studies,HS Global History,65,5,13
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,SC,Social Studies,HS Government,25,2,12.5
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,SC,Social Studies,HS Social Studies Other,88,6,14.7
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,HS Core,SC,Social Studies,HS US History,42,3,14
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,700,23,30.4
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,792,24,33
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,631,21,30
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,589,18,32.7
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,584,22,26.5
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,747,27,27.7
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,893,27,33.1
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,605,19,31.8
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,1432,49,29.2
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,788,24,32.8
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,384,12,32
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,824,28,29.4
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,512,20,25.6
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,662,22,30.1
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Science,HS Physics,607,20,30.4
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Economics,62,2,31
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,1672,51,32.8
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government,828,26,31.8
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,879,30,29.3
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,711,22,32.3
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,English,HS English 09,477,17,28.1
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,English,HS English 10,213,7,30.4
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,English,HS English 11,448,15,29.9
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,English,HS English 12,252,8,31.5
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,English,HS English Other,344,14,24.6
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,637,21,30.3
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,Math,HS Algebra II,308,10,30.8
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,212,7,30.3
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,Science,HS Earth Science,279,9,31
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,341,11,31
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,Science,HS Other Life Science,127,4,31.8
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,651,21,31
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,Social Studies,HS Government,267,9,29.7
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,Social Studies,HS Social Studies Other,284,9,31.6
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,423,14,30.2
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,English,HS English 09,20,2,10
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,English,HS English 10,9,1,9
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,English,HS English 12,25,2,12.5
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,English,HS English Other,66,6,11
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,Math,HS Algebra I,23,3,7.7
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,Math,HS Math Other,50,5,10
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,Science,HS Earth Science,21,2,10.5
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,Science,HS Other Science,79,7,11.3
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,Social Studies,HS Global History,9,1,9
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,Social Studies,HS Government,11,1,11
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,Social Studies,HS Social Studies Other,21,2,10.5
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,Social Studies,HS US History,7,1,7
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,224,7,32
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,204,7,29.1
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,215,7,30.7
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,262,9,29.1
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,237,11,21.5
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,508,18,28.2
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,114,4,28.5
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,93,3,31
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,187,7,26.7
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,117,4,29.3
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,158,5,31.6
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,240,8,30
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,168,6,28
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,152,6,25.3
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Science,HS Physics,18,1,18
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Economics,25,1,25
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,528,17,31.1
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government,116,4,29
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,114,4,28.5
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,527,18,29.3
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,English,HS English 09,139,6,23.2
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,English,HS English 10,148,6,24.7
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,English,HS English 11,161,6,26.8
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,English,HS English 12,130,5,26
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,English,HS English Other,45,2,22.5
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,170,6,28.3
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,403,15,26.9
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,Science,HS Earth Science,294,12,24.5
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,400,15,26.7
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,Science,HS Other Science,127,5,25.4
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,379,14,27.1
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,Social Studies,HS Government,326,12,27.2
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,157,6,26.2
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,English,HS English 10,10,1,10
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,English,HS English 11,11,2,5.5
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,English,HS English 12,14,2,7
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,Math,HS Algebra I,19,2,9.5
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,Math,HS Math Other,11,1,11
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,Science,HS Living Environment,11,2,5.5
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,Science,HS Other Science,13,1,13
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,Social Studies,HS US History,9,1,9
